maxint,minint,meanint,maxf1,minf1,meanf1,maxf2,minf2,meanf2,maxf0,minf0,meanf0,jitter,shimmer,maxhnr,minhnr,meanhnr,dx
71.53750271,55.45659332,65.94005027,1665.339969,101.7143033,469.5117586,2741.336505,1728.992467,2234.731961,587.3179333,152.4928932,246.4004617,0.009925342,0.196219764,36.39786529,-226.3620293,7.095812278,1
68.60887272,56.42939614,65.43472586,2212.55954,341.6664635,821.3491857,2763.732055,1462.111362,1931.249787,545.1720648,197.6792122,280.6204797,0.013933691,0.137590586,17.65456865,-226.82887,12.94369591,1
74.78414441,50.26996476,67.37016731,2016.831363,87.907645,627.260059,3056.711868,1589.069229,2357.949738,515.0831837,146.382069,236.6867925,0.007105113,0.191542866,14.22221973,-225.8791754,11.03716502,1
63.44777431,44.09486919,59.1432271,1455.864022,491.5360222,753.1971908,2394.274913,1717.28302,1985.169676,171.382456,77.64468024,122.5403363,0.026815407,0.376698395,1.892444012,-225.0448364,0.871730972,1
69.97038082,48.6699233,65.83031932,2142.301337,79.4619728,650.2353339,2857.726081,1539.45911,2102.163991,604.8794245,175.5490405,261.7643888,0.010144642,0.165585367,37.3826919,-226.4257247,8.594852775,1
64.74657637,49.32321452,60.13085015,2520.348621,152.8426171,748.1979942,2978.95864,1527.306988,2122.093179,444.4976488,77.96590315,180.2450435,0.0294483,0.15365663,8.40306789,-225.9574399,7.005452175,1
80.52053168,45.58493672,75.16259394,1275.322148,323.3233631,566.2422914,2772.316834,399.8739108,2005.289326,270.618755,204.7630876,230.9828559,0.008958125,0.152176255,39.13644563,-200.0136802,10.68941408,1
78.47443004,48.94112019,73.76319393,1697.136541,374.3205577,759.1599173,2670.365477,1247.668236,1617.287808,268.880741,245.7080345,253.9557153,0.003960081,0.088535196,20.27058539,-226.230122,13.38580182,1
81.90420908,46.15249845,76.50009006,928.9012111,511.2752513,722.9553131,2221.688848,1015.043237,1623.451843,397.6739192,185.1681304,321.3092372,0.010602193,0.243792905,31.01310941,-225.6421582,3.525668084,1
75.24924765,50.88854452,70.93315746,1052.194687,586.4418785,739.7136303,2490.984919,1893.55259,2148.851288,197.1413936,144.8785977,164.6365435,0.025294353,0.152309605,25.49351305,-225.1604278,2.692120749,1
72.14141713,50.52053009,69.38280862,1806.500379,446.260657,667.2442987,2922.441617,1481.830063,1701.809619,233.046192,216.1513723,222.3801956,0.0084034,0.127093012,12.0626002,-200,7.477909598,1
75.99673906,55.79619644,70.95510963,641.3623118,334.0578712,466.0123349,2217.063426,1553.678974,1781.823776,239.7098416,204.3147215,219.8762363,0.011417043,0.160586335,12.18661208,-225.7835568,8.677199054,1
77.23960539,64.44980773,73.37776279,542.490687,227.6130908,404.5684803,2496.105047,1422.39601,1850.625957,211.8246737,201.4460191,204.7608789,0.002710627,0.132345733,24.39952691,-226.4894121,17.89795397,1
75.04706373,59.36670701,72.63318456,1144.669602,33.12401265,389.4644678,2806.624167,935.9131598,2522.902256,208.6349311,194.3910804,200.5315762,0.004357451,0.135348886,24.53426601,-226.4812902,18.37562449,1
73.84797335,44.34592694,70.67100567,2144.354769,193.8135536,543.5304005,2877.324038,849.7635766,1921.732615,215.0492055,172.9033185,186.0624661,0.010184264,0.13756278,22.60034695,-226.4294572,14.0251009,1
77.7886897,47.80902843,71.72973685,1226.337537,252.053579,481.2086425,2424.934741,1274.914423,1995.885817,203.2561204,189.412268,193.8641683,0.004415576,0.097926945,21.32376254,-226.3154503,17.09250172,1
72.00187206,55.41757724,69.79457091,600.0122346,440.4200427,549.7881851,1821.644908,1430.767394,1530.659284,199.5886158,148.7474784,165.79927,0.014009228,0.141758034,15.28747646,-200,9.288824495,1
72.46502812,47.37489952,68.3554892,1899.128553,400.2399197,669.1902935,2481.31983,1454.868271,1757.318511,163.39843,156.1006799,159.8394112,0.003233102,0.140862925,17.56564787,-200,12.09124277,1
70.09537354,62.79209637,67.52374741,452.9612269,300.6693692,409.813044,2142.298516,1573.653385,1766.498854,186.1408623,156.3466355,169.6012174,0.012944406,0.133774564,15.39237508,-226.0033449,12.36539784,1
81.85662289,46.27874983,76.20610141,1497.374965,483.8973858,641.503108,3293.408283,780.2111147,1412.816925,598.3067986,192.4092669,388.9162153,0.012110049,0.184644071,32.00873057,-225.8283331,7.007317661,1
76.36545777,51.07710786,69.21336428,1755.585179,88.95506848,707.5570989,2644.713291,1241.622558,2255.078189,195.4062221,168.6470562,184.5148953,0.014250662,0.163456259,13.87530021,-225.4654118,8.504625079,1
75.59906529,45.81186783,70.85904168,2006.288069,8.008949892,532.7412055,3513.809249,1674.221985,1985.526235,246.0504759,182.0587169,200.0581421,0.00691752,0.105118214,21.57134004,-226.5177293,14.23664212,1
66.6132537,49.72651484,62.96829371,599.1432,356.6404997,488.6247332,1878.155364,1698.570985,1804.361201,594.0435921,170.3714367,297.3314753,0.021270392,0.225775362,4.906599574,-225.6133249,3.564129813,1
76.25138759,46.13039289,70.83386857,1661.904144,354.9529182,673.4869938,3089.985727,1523.125325,2110.117189,195.9539417,171.6117057,184.0660118,0.012335756,0.137917196,11.39017726,-225.5697635,6.162910508,1
73.91090549,49.54341165,69.48610609,2397.251813,282.7214028,841.5061778,3359.995864,1290.695088,2003.28743,233.7047483,205.1318491,216.5443986,0.007625277,0.126840153,13.45702012,-200,10.7686201,1
76.08397973,45.77544388,69.83503413,2105.517553,65.95158861,570.9544418,3288.793034,1311.890345,2367.073708,239.9611824,72.91379207,157.6985808,0.023378677,0.185775246,18.27710047,-226.3335744,10.36610452,1
78.42585136,46.07387984,74.66695868,1587.300116,508.5054599,812.9962981,2611.833639,1509.496706,1655.067659,190.0697808,146.6354581,169.937503,0.009255347,0.143110595,14.94200532,-225.6363408,6.373463146,1
75.74193941,45.44478608,69.60765817,1750.661986,281.3622888,538.8497181,2632.492844,1602.54061,2148.307657,209.1463403,133.5815298,189.9639053,0.031283147,0.155688031,16.51737007,-226.0900588,11.40229925,1
75.90789168,49.38335114,71.84800966,1954.008699,40.50964263,710.982408,2957.747565,1277.546152,1904.722613,206.6618809,88.38081716,158.882717,0.013594706,0.113519263,25.23429518,-225.5373543,11.74537393,1
69.0921169,59.07055261,66.76417924,593.2742302,231.4616928,444.3074639,2137.243838,1788.665755,1883.328582,192.8302767,168.835179,179.8285189,0.016441535,0.248829933,38.48582946,-226.5344957,6.975283092,1
74.98242789,49.16602948,69.77653732,1803.439359,14.07621517,472.5880042,2843.595927,1349.365713,1845.273716,222.7069766,171.4856636,194.0562754,0.01198819,0.112066902,36.55675313,-226.360127,11.15796614,1
72.94563401,57.0603094,70.2777422,742.2815409,303.114755,468.4413225,2498.162301,930.9389271,2008.631059,179.6371628,162.4790845,171.1685229,0.005863277,0.134065897,21.33902242,-200,15.68837713,1
75.70768904,65.0676397,72.45310441,658.3168526,355.6184631,498.1863835,2759.419228,1625.608396,2325.178039,211.9755482,155.8320204,177.1529317,0.008978123,0.099465499,17.96290916,-200.0002712,12.63481801,1
75.09513153,71.51258066,73.4828516,599.6783641,554.8667172,580.8554255,2204.734906,1941.934508,2018.609744,212.931356,211.6440247,212.4638079,0.000985326,0.032788443,15.86289454,12.98690436,14.47145349,1
72.60592437,47.41780168,67.90028505,1487.637031,412.1137848,700.2816533,2505.489134,1874.899527,2247.064705,195.2978709,145.5472487,166.9699152,0.011462916,0.129083395,13.64207954,-225.4759234,8.316460644,1
72.57518868,45.93615097,67.42657006,1694.652897,185.3869368,736.4989523,3049.330182,956.8645816,1538.192282,187.2041662,169.7734545,180.3907205,0.013592862,0.201802519,35.54479028,-200,6.09228045,1
76.34177807,64.49364023,72.12932572,624.4633689,330.3095106,467.1817218,1616.75735,1238.605106,1458.296872,200.6773154,170.5729964,186.8543974,0.014011944,0.14617509,12.95937781,-226.254841,9.135497525,1
76.25422656,62.58638828,71.42205918,623.5748468,285.6090645,488.3808327,1968.677771,1414.053377,1638.341484,184.1373631,144.5359658,161.1980537,0.010793893,0.179374882,39.49929043,-226.6379838,8.479565132,1
80.75628937,48.18430725,74.90694571,891.0116915,254.3534399,680.5982758,2250.563799,1222.008916,1391.082204,415.1986932,175.6881838,276.8100797,0.007571199,0.191886863,25.99565081,-226.0821331,4.288327365,1
78.79819759,44.35449478,74.32653899,1125.813535,434.6133442,596.0821642,2388.463846,1264.038516,1898.804621,193.0198787,171.2927239,183.4089345,0.007132774,0.147205497,17.50218424,-200,11.91775532,1
82.38369974,53.74318682,77.22496061,1162.280976,524.7213224,740.3748333,2086.617665,1332.909193,1600.138591,255.4841005,170.5114096,201.6452301,0.00782735,0.200489022,18.82978022,-225.8609903,7.221211148,1
79.32381416,70.36775955,76.89413389,524.7213224,397.5002767,439.6219127,2847.331906,1556.821105,2256.142596,236.6345128,190.7338949,209.3975746,0.005853213,0.063455924,20.37161967,10.87183312,15.04807013,1
78.51335876,60.46422991,75.87212826,554.8022956,483.3244175,527.5046062,2170.77916,1914.24899,2013.047664,192.622477,186.8916437,188.6811808,0.002354179,0.082294123,14.31209903,-226.137537,12.05652514,1
76.40170854,46.969268,73.60242724,1407.379665,258.6128375,787.1919694,2380.605654,768.3794802,1351.633829,201.3646923,177.1116153,184.7193416,0.005033805,0.079340756,16.12845981,-225.9742432,10.41145612,1
80.37253641,46.27801041,72.30802787,1007.926884,385.5404975,684.4259501,2472.74996,675.6721833,1934.610735,223.2404139,97.29778377,189.0699318,0.008197954,0.153575792,29.49273706,-225.8418508,5.126965404,1
70.04174894,56.92471476,67.82217851,589.5310955,343.4922602,472.4557575,2625.367195,1957.405767,2227.209503,189.832936,154.2595267,169.1358356,0.01443565,0.15552488,12.98545574,-200,10.50177112,1
67.12983706,66.54532771,66.84385388,665.6380973,329.9952943,531.4317667,2044.417374,1948.507924,2008.074396,158.9495071,143.1600646,148.2450025,0.015334809,0.115162697,9.126018397,3.086422233,5.759601295,1
75.51027164,47.03700629,71.94984871,1775.526452,251.4367759,641.0826838,2827.834127,1064.589953,1800.670656,229.1762585,189.2840061,195.5980314,0.008744965,0.076527966,20.61331803,-200,14.45197709,1
78.66533283,45.98378953,72.2244617,1954.886557,162.644792,681.5050856,2478.815293,701.4067427,1539.142358,207.7879997,140.4943749,163.2326713,0.014881906,0.158385688,13.3876986,-225.9768743,5.405332686,1
72.22149554,62.46291674,68.70141659,412.9878711,332.0451597,375.9538979,2641.019819,1380.850747,2091.12054,196.7573011,166.4528413,182.4683072,0.012597027,0.138737805,13.1684514,-226.1431171,11.57114513,1
77.04930342,46.39944721,70.12558292,1167.03178,349.6055039,501.0575922,2927.557693,1568.057155,2363.259025,516.5219536,190.0190712,349.5725578,0.015457032,0.207106782,26.39164159,-225.5711989,3.980403653,1
69.4158865,53.16544179,65.19463143,2033.349422,77.1341604,929.8106154,3374.795562,1998.009549,2803.425714,170.6691972,160.2867899,163.4317591,0.010636597,0.105983546,12.24126718,-226.129383,7.164507098,1
78.92885967,39.89492549,73.54991135,2169.460463,277.3595701,636.5663565,2970.282237,1250.305163,1885.754384,238.3762374,98.47035399,205.8128571,0.009714733,0.086418575,19.15989202,-226.4610621,14.730948,1
84.9265497,45.88464842,77.50863182,1436.402673,175.3054083,486.5185303,2901.616205,1523.470668,2482.007711,287.8917771,199.400327,234.4415516,0.010846288,0.156092167,12.99607603,-225.2817776,9.44193817,1
77.38080394,46.03937596,70.3442212,1787.78282,213.4687778,547.0207638,3111.056156,415.1806877,1951.687459,205.7127983,149.2627171,168.4076872,0.01013128,0.145297693,38.07612072,-226.2336338,9.541092576,1
73.19223021,53.95901112,69.01858047,646.9903242,208.9210963,400.00681,2749.679389,1190.778393,2389.1374,199.6475496,77.9908597,162.1873639,0.012958308,0.141145962,27.7393234,-226.6292295,9.821202799,1
76.05357496,50.34181963,70.95731963,797.1749903,158.6598419,440.5455159,2660.502954,1411.730551,2111.094971,215.5747466,172.9737773,193.1972399,0.006376897,0.143159577,17.03986138,-200,13.75697259,1
77.01407829,67.74161762,74.85960031,578.6063942,253.8279136,452.8752956,2440.404918,1570.607827,2178.146873,236.0824179,205.5397181,222.9293913,0.005136404,0.110458684,17.66616793,8.643960483,12.60643122,1
78.65176243,49.75676897,73.1859543,1858.186543,212.6255676,663.6128144,2758.373263,1563.398127,2099.539253,223.9824928,75.50383835,134.5747865,0.017488542,0.144385267,27.40059062,-226.9468727,1.913839066,1
73.61521818,62.91079282,70.99660885,679.1002,266.955012,407.9315602,2354.951739,606.1345528,1735.696118,189.1669292,172.0980834,178.0313745,0.006763662,0.086590047,24.20997229,-200,16.99022463,1
73.7586281,71.13706998,72.84098611,380.6638443,299.6255022,348.2259948,1588.329321,726.442648,1316.829701,172.0980834,168.0127165,169.5748144,0.001945181,0.054839308,25.23038831,16.9260186,21.01835161,1
73.84636678,66.16209871,71.41219591,463.1949054,295.8600037,387.0733366,2855.630759,842.5910839,1435.273609,211.0252834,171.6783384,195.5581912,0.010622633,0.097336766,17.02550588,12.20683451,14.214089,1
77.83436862,51.02140474,73.14644322,1048.13815,79.61342775,576.6944361,2654.64116,1115.867969,1356.432999,230.3108072,211.0252834,221.7508048,0.003344569,0.200529364,17.58157646,-226.6502228,12.61931696,1
76.08895417,46.53395059,71.68732809,791.2519898,316.4703806,468.7912542,2878.499506,1540.800099,2400.515722,225.4335705,197.2405719,206.0475796,0.004823112,0.088328886,21.11802397,-226.2747337,16.1795494,1
72.8836538,51.84258461,69.98882984,660.5134618,373.6932597,533.1818365,1806.758543,1233.326518,1497.986745,208.6940303,174.5883967,185.0891186,0.010053175,0.151516053,29.59209383,-200,11.76337069,1
73.71029936,45.90881283,69.95440115,2326.657151,114.7935136,460.3568899,3477.399703,269.6348021,2052.250718,188.9726476,111.5991518,172.6517242,0.009215628,0.132149884,28.94088032,-226.6900127,16.31542781,1
73.20096943,47.34313141,69.20139145,700.762724,511.0641068,588.3868736,2590.148382,1949.494307,2293.645703,167.3787149,116.3352814,155.7479801,0.011700141,0.187068993,31.98328501,-225.8510343,2.843395347,1
77.15317833,50.48739003,73.04127448,2024.228055,242.7203306,579.4661272,3228.917537,980.6397671,1884.692472,276.6407673,204.5064684,250.2792165,0.008749773,0.122056678,38.48704332,-226.5034943,11.82996475,1
75.62378995,50.26241308,69.74606278,1088.071863,498.2624253,684.8342817,2711.0795,712.5204827,1879.487907,331.3498172,270.7410947,295.3341401,0.005001229,0.150652781,26.68294787,-225.795076,7.736216317,1
82.26402995,50.97940587,76.89304794,1153.183624,699.1008542,880.2841688,2339.904707,1076.529308,1553.579308,287.7425413,121.0638186,215.6068731,0.023229366,0.165738091,19.80245137,-224.4655996,6.152112087,1
80.14095031,53.57045631,74.72377044,1127.04227,596.6822779,793.6161335,2512.786073,1321.253813,1723.948326,231.1208011,100.6206826,177.7977239,0.00781978,0.2188897,28.06097299,-225.0517514,4.769910245,1
79.23041962,52.20384754,73.39267806,1017.253492,633.6734393,867.9149426,2148.450598,1572.966148,1907.769106,222.3796396,204.2401269,213.2654285,0.00698181,0.084727522,26.87049994,-225.2195413,3.553484185,1
74.66602545,67.29609728,72.36483431,712.3502756,514.55555,642.6299777,1991.137871,1691.10718,1828.157427,266.5780362,246.9782754,253.5758257,0.0044435,0.140375855,10.74755118,0.85808874,7.631318817,1
74.0471077,62.89245715,71.17038721,658.3404252,495.8212976,585.040406,1992.606391,1526.892567,1771.856024,251.6500733,245.3294807,249.776822,0.001860815,0.130966813,15.36808837,-225.9404214,13.28224013,1
75.62629924,63.16027086,73.18646229,713.5967234,256.7659003,555.7086846,2454.005853,1494.956195,1991.027082,249.9414397,220.2873353,230.1452582,0.004657298,0.106687198,22.15000382,-200.0000664,14.32826948,1
74.35029732,58.20584377,70.01096316,682.0513,277.7718853,576.9626838,2904.709583,1959.787013,2465.243125,238.4357343,225.5142509,234.6808689,0.00240768,0.10672353,18.10768252,-226.5946183,15.22396451,1
77.86232786,50.72341737,70.98570298,2007.729215,64.29712166,645.8508525,3131.403709,1728.168806,2227.055224,235.9472603,193.3257983,207.9190227,0.00360831,0.083958675,17.19721586,-226.6178793,12.99483103,1
75.2375278,55.02821975,70.36767658,1494.967485,337.0730873,680.6243905,2635.806484,776.6696893,1790.998163,222.6673479,212.4614797,217.1251568,0.003613443,0.155164361,14.39479643,-225.8439592,11.85894609,1
76.24176538,58.76761422,72.74672995,884.7830549,454.1327133,730.19544,2023.925529,1434.02288,1645.942961,217.4029928,185.2840486,190.629058,0.005299361,0.091145413,22.33734951,-226.208441,13.4864604,1
75.03515353,51.23238772,69.52680723,1088.809058,247.9077398,677.5958419,2216.816374,1173.145259,1721.430353,238.7002149,187.3496164,204.9173668,0.006144346,0.114110693,17.2799611,-200,11.84968866,1
70.90104181,59.19787761,65.82685895,830.3021718,328.3374689,578.1874708,2061.784731,1878.784676,1959.892114,213.5727146,207.1536099,209.4975188,0.006959817,0.167818833,14.40196329,-226.5105151,12.94034395,1
73.75351911,55.87699088,69.40322307,1754.396245,614.8311296,818.3955909,3420.642929,767.1752885,1626.628216,101.2551841,82.42697413,89.42489585,0.0197809,0.178046741,26.23505995,-225.1728222,2.827402204,1
78.83725805,58.64744632,71.44079312,1047.233999,530.338989,701.9979556,2423.838299,1998.802095,2198.682369,264.4663608,245.7464126,255.657801,0.006319258,0.163649936,7.827648142,-225.3390438,3.861641628,1
74.52733807,51.74609275,69.91667499,851.1700783,238.8422301,592.5934072,2459.516094,1791.629206,2111.447475,246.3109991,216.9897689,235.0056151,0.002594872,0.107369921,15.88125013,-200,10.85496053,1
73.79967792,58.1720053,70.4949783,685.289636,512.5233909,604.1857369,1970.677089,1854.941767,1924.844715,216.9897689,197.7952904,203.0633613,0.005913292,0.174384824,7.520515945,-225.7504987,6.163102868,1
78.53838596,52.30930838,73.41260722,1806.737177,402.439841,758.8575796,2861.444928,1689.688188,1977.627721,221.6991,211.5750329,216.1154155,0.00469676,0.112953935,13.86916571,-200,7.740452757,1
77.04062809,64.57537895,72.92145794,2199.999954,141.5346142,817.2821153,3771.568923,1669.766022,2360.567222,239.533959,93.72082227,147.0792693,0.014629917,0.139372661,12.83390049,-200.0144295,4.732517706,1
71.00253165,55.0541057,67.18968009,2021.557407,258.7414831,500.8243798,3036.124662,1873.122083,2377.660861,209.6124196,101.5130184,196.3040586,0.003656143,0.095838618,24.84665306,-226.3000337,12.99008135,1
82.99319828,47.2071066,78.39110835,1210.946479,738.1334042,935.816686,2810.10253,1178.063077,1611.657918,232.981609,208.409801,213.7620485,0.004107853,0.089110626,19.09281541,-225.917302,10.56387786,1
74.57423842,53.51000444,69.18911282,979.3347023,500.4191944,654.2453546,2498.56378,1549.177012,2240.992499,261.0656634,240.5573938,248.090092,0.003964038,0.127387828,12.2776049,-225.5587688,6.153915543,1
78.7504723,54.72731498,72.87484024,2058.6498,207.8860194,793.8045662,3333.049612,960.1277118,1818.114112,237.9337135,206.4450692,214.662825,0.003081163,0.134057645,35.62441221,-226.235662,12.13576654,1
68.73743058,63.09112682,66.01432706,539.6486071,200.6520499,378.6707542,1874.494274,1566.444389,1650.637314,206.4450692,184.8089826,193.6671546,0.010319289,0.159684197,35.08716805,-226.1533127,8.834353971,1
73.38925586,52.70990492,69.18029055,1748.336081,60.02361574,532.2662558,2791.393122,893.9271893,1839.016134,224.3376608,186.1788384,210.9963269,0.006588568,0.201792574,14.28560409,-226.2079445,9.277067448,1
73.09812123,55.27624134,68.36779362,2452.130988,157.066005,746.8872496,3343.824041,1946.741309,2606.027805,223.3345462,178.5315034,189.0119641,0.003336438,0.111372715,18.42981221,-226.6788623,10.48505675,1
71.61438345,64.74931706,68.84943939,849.5748635,206.6200115,551.9371293,2101.495922,1751.01792,1993.249808,201.8940385,188.7509985,194.4458907,0.004600003,0.083111651,27.34514464,-200.0003881,9.730580273,1
75.15243461,59.73141581,71.47547263,2316.670384,97.38330099,627.9095658,3090.679025,1775.376613,2338.534765,211.6936662,191.1861806,201.4543356,0.003215966,0.133955803,13.62422207,-225.8510158,9.364124743,1
72.70192312,67.43599292,71.41355026,596.7096975,488.3579115,569.2729254,2241.373686,2159.178934,2184.777574,202.5496622,199.0712744,201.5268413,0.001759656,0.08845643,13.76265972,11.25014259,12.87969902,1
73.23034398,51.99959198,67.94513421,1196.549063,207.3067052,787.4647542,2646.109211,1552.190782,2064.349011,219.6093906,184.0554057,196.2876861,0.007012832,0.11668071,36.93854273,-225.9489413,7.758090941,1
73.05380821,48.86198351,68.33883464,1071.109549,701.2215666,836.2865524,2224.045683,1443.843429,1781.864881,200.2958155,191.7755723,197.1664262,0.005003456,0.142302325,11.00929752,-200,7.047100728,1
73.95646316,60.38287066,70.36168664,1017.006405,421.2569067,705.2342031,1915.698488,879.481144,1469.624931,196.3544297,185.4575751,189.9799946,0.00370029,0.151314975,35.84407254,-226.2251042,11.27352333,1
73.72164312,58.36827051,70.06364144,1705.91397,279.3601454,652.0191297,2704.838006,1240.60989,1688.658742,198.7656629,174.4571346,187.5080664,0.006900712,0.127978722,16.83698804,-226.3697849,9.545707257,1
76.99981143,53.57457127,72.1591048,919.9393638,528.5571584,807.8649218,1971.170853,1236.967542,1409.601653,186.6968868,92.72534344,168.0416605,0.004105338,0.166952048,27.27987087,-225.3563426,3.950686291,1
79.2244644,46.55574886,74.47729941,877.6374939,460.6850985,605.0631833,2307.259939,1386.33718,2006.405092,203.7399059,85.820231,158.3276712,0.02312435,0.177970867,10.71289198,-200,6.057941422,1
81.75796196,58.76437869,75.90822147,980.882517,648.4686286,860.0178457,2159.606954,1392.764819,1771.507216,247.7869994,193.8249997,213.0154141,0.005826478,0.197487775,15.57876838,-225.2636774,7.709758129,1
75.35002679,68.86244134,72.97728143,671.8623298,276.6441528,540.975338,2765.051996,2082.738084,2392.311883,226.5583267,190.378121,206.5442883,0.00526417,0.097576997,16.78795959,5.399488557,10.46679652,1
73.79389395,58.16683712,69.80479355,1458.288296,371.1745949,650.7131509,2082.738084,1660.837996,1837.656939,190.378121,185.4374671,187.4282608,0.003598532,0.193118153,33.02906095,-225.899183,7.514327039,1
80.04420794,53.54527501,76.73162277,1732.900123,51.10164979,865.2117925,2811.91532,1101.184579,1567.195432,229.8150309,206.6513922,210.6056311,0.002943597,0.128143246,34.56802605,-200,11.13415311,1
76.17549683,52.8046853,68.87921515,937.9019272,529.7409222,775.8643525,2415.766576,1180.394579,1814.834882,242.2076738,207.4334241,213.9380184,0.007141972,0.15396765,26.03094616,-226.0634101,6.578832122,1
75.64489328,47.80222873,70.39443055,1207.172589,245.1034349,699.3490275,2847.397967,1623.612537,2154.851319,219.7726325,177.3552276,189.5613764,0.007230213,0.112408197,39.80879552,-225.8887588,6.928313158,1
73.0476662,62.50391278,70.96856038,857.9837514,616.8326174,730.4667181,2275.162313,1970.254805,2087.956859,195.0850403,188.7606052,192.1714241,0.002174055,0.082628243,16.88829362,-200,9.907741382,1
72.05475176,70.30306911,71.14243439,616.8326174,243.3148799,446.5814631,2057.944921,1873.240554,1982.31548,188.7606052,186.1295136,187.0070793,0.002982945,0.104366051,13.11163044,11.6242911,12.32654825,1
71.73605746,51.968416,67.32848055,1298.85771,55.77740335,565.8490174,2741.326594,2001.183677,2342.8376,203.864252,186.0846293,196.2807121,0.004540118,0.130864673,14.8518421,-226.5080546,11.4355408,1
77.43443373,50.88887418,72.64840598,1235.912942,450.6003341,767.7333899,2153.429415,1186.108342,1573.271375,200.7405218,93.34152305,163.0549085,0.005278514,0.180067932,28.11443749,-226.3221997,7.103920344,1
72.12308379,53.67633104,66.37364453,1126.490124,581.1180386,760.2789864,1991.265736,1296.878339,1800.489129,221.6786371,181.2544943,195.7402839,0.011497453,0.187827723,7.15470171,-200,6.275935162,1
70.48827576,60.40459366,67.38463962,639.6660979,138.2064594,406.3541538,2300.632145,1931.09525,2126.575674,196.5762016,185.6640105,192.3837717,0.006672558,0.1872594,13.30929934,-226.3808857,12.10854263,1
71.89536622,52.65991538,66.50314136,1479.848701,223.5452582,606.3023137,2923.792808,1916.183004,2293.703231,333.6544213,90.30420766,175.4111547,0.012456906,0.109124362,30.71429137,-225.1554806,4.950976663,1
72.00939868,61.97675389,69.55007836,2624.349963,221.2718385,1245.19169,3330.354138,2205.506724,2770.084142,222.0739587,221.0714832,221.6050072,0.000679278,0.190129824,31.87318555,-225.79861,3.36317765,1
76.91063531,60.23894026,70.8034605,1642.740931,263.0267109,517.8662572,2760.919794,1893.431022,2134.433403,242.3332535,195.9835641,211.9068511,0.007887919,0.180676036,11.26595761,-225.9799229,7.889907794,1
74.28929073,51.36927802,67.3709492,1981.358279,173.6262985,621.2429955,3003.101341,1811.739585,2243.652164,255.6673972,236.1316847,241.3397008,0.003740715,0.12377789,32.24010274,-225.8471656,2.957644717,1
68.2955119,58.74529043,64.93434372,839.5545577,399.1986426,559.2500687,2998.521043,2098.73462,2422.794586,283.5409548,237.4191848,256.0151524,0.005870738,0.175087207,14.53659918,-226.5236457,11.06427795,1
76.39921358,52.98194916,72.35345385,933.6077138,243.0230476,595.0107229,2923.418969,1887.237204,2382.793841,245.2092293,206.8390166,224.5711683,0.003443509,0.113119837,20.98464953,-226.4731296,15.4309209,1
73.53467285,64.98104897,70.5508612,624.1083223,236.3913879,468.1391538,2513.777526,1969.64202,2125.458896,206.8390166,175.0826095,189.7368733,0.008463301,0.226769315,15.46300373,-225.688084,9.930327921,1
73.62730346,54.0308933,68.44292099,2366.195627,226.9239771,548.7917739,3096.753008,1798.857273,2101.227731,223.3365112,176.2535223,210.7376966,0.004125889,0.152728931,42.00524222,-200.0000714,10.37933981,1
77.22566129,56.63627526,73.54711834,740.9886216,375.3526775,663.5624732,2184.823823,1339.005801,2022.960449,221.6384857,208.6624994,213.0757071,0.002080966,0.070380675,41.26795372,-225.9739364,14.73541509,1
77.98198584,49.16721291,72.41313836,1920.03498,38.77066299,770.7234926,2887.593553,1675.827718,2029.04534,204.567655,174.7446786,183.2993942,0.005251283,0.170132891,26.46867902,-225.7079416,8.505596912,1
72.19068065,48.11762923,68.22260297,923.2770791,323.4735296,679.6251724,2949.78859,907.9426078,1964.615315,200.6646393,93.95538427,124.0824126,0.026840829,0.084215208,17.86684496,-200,7.669549231,1
70.68652832,68.6792734,70.11478108,830.0306153,330.0731258,524.5334514,2922.361069,709.7039664,1658.456685,195.6736366,189.8272754,193.6964367,0.002402677,0.081780597,17.85965826,15.44563021,16.85516478,1
69.78272278,55.61865463,67.79920126,880.7976612,327.712955,528.9653726,2878.526997,522.7427451,1427.781626,192.9457886,181.1878008,186.8992321,0.002407147,0.124222425,17.96766385,-226.5308026,15.94806133,1
74.8333617,53.86435381,72.5200719,763.612147,323.7510905,632.549354,2385.530226,1639.972149,1927.298969,198.0522696,191.0111396,195.0394256,0.002732973,0.091807969,16.1450016,-200,13.39075687,1
73.66590583,56.20600901,69.86264622,2208.721594,21.55308724,622.1190255,3088.389112,1029.060178,2190.040258,211.211168,185.3354902,195.9431034,0.005834353,0.103227413,23.29453441,-225.7268786,13.10551503,1
74.35159834,55.18184143,71.11729943,946.102236,634.0007224,709.8225283,1949.344397,1232.061501,1532.515484,99.31128835,97.64177049,98.73414556,0.002203369,0.173265341,13.95782281,-225.9750059,7.927661189,1
71.32419414,53.77550229,68.2239059,2311.575019,134.8034123,677.0061238,3781.808776,1034.402578,2056.618957,200.7597707,97.58856843,182.3105647,0.010501484,0.118280201,17.57277651,-226.7258607,14.78031521,1
75.25602369,55.76807103,70.86773185,742.1292932,572.4482571,686.6286998,2332.572961,2033.5647,2155.936641,188.7477098,177.1528342,181.1807214,0.003607498,0.135139213,13.80878151,-226.1376783,10.21713152,1
70.26797879,49.64963256,66.63179865,2296.514256,375.3260976,830.2008519,3103.832069,701.4531637,2304.916648,221.7079772,176.2618357,186.1061035,0.006466139,0.112050266,37.5104601,-226.4407922,8.970177736,1
